date	district	latitude	longitude	neighborhood	bathrooms	exterior	floor	hasLift	price	priceByArea	propertyType	operation	rooms	size	parkingSpace.hasParkingSpace	propertyCode	municipality	country	newDevelopment	status	detailedType.typology	province	distance	address
30/11/2016 22:12	Centro	404.101.148	-37.174.328	Palacio	1	false	1	false	155000	3444	flat	sale	2	45		2065092	Madrid	es	false	good	flat	Madrid	370	ronda Segovia, 35
30/11/2016 22:12	Arganzuela	404.056.005	-37.193.142	Imperial	2	true	1	true	330000	3750	flat	sale	2	88		31412622	Madrid	es	false	good	flat	Madrid	157	calle de cobos de segovia, 7
30/11/2016 22:12	Arganzuela	404.024.737	-37.192.884	Imperial	2	true	1	true	320000	4000	flat	sale	2	80		35234442	Madrid	es	false	good	flat	Madrid	503	barrio Imperial
30/11/2016 22:12	Centro	404.106.448	-37.178.341	Palacio	1	true	3	true	235000	4052	flat	sale	1	58		34613701	Madrid	es	false	good	flat	Madrid	417	barrio Palacio
30/11/2016 22:12	Arganzuela	404.028.682	-37.180.242	Imperial	2	true	1	true	350000	4667	flat	sale	2	75	true	34613871	Madrid	es	false	good	flat	Madrid	466	barrio Imperial
30/11/2016 22:12	Arganzuela	404.026.144	-37.199.563	Imperial	1	true	1	true	234000	3000	flat	sale	2	78		34762351	Madrid	es	false	good	flat	Madrid	494	calle de Cobos de Segovia
30/11/2016 22:12	Arganzuela	404.108.215	-37.194.815	Imperial	1	false	st	true	185000	1968	flat	sale	1	94		34305553	Madrid	es	false	good	flat	Madrid	426	barrio Imperial
30/11/2016 22:12	Arganzuela	404.100.118	-37.209.669	Imperial	1	true	2	true	449000	3118	flat	sale	3	144		1680502	Madrid	es	false	good	flat	Madrid	374	paseo Virgen del Puerto, 41
30/11/2016 22:12	Arganzuela	40.410.268	-37.144.602	Imperial	1	true	2	true	310000	4627	flat	sale	2	67		34824376	Madrid	es	false	good	flat	Madrid	528	ronda de Segovia
30/11/2016 22:12	Arganzuela	404.056.005	-37.193.142	Imperial	1	true	3	true	278000	3564	flat	sale	2	78	true	33876035	Madrid	es	false	good	flat	Madrid	157	calle de cobos de segovia, 7
30/11/2016 22:12	Centro	404.101.148	-37.174.328	Palacio	1	false	4	false	132000	3143	flat	sale	1	42		1707707	Madrid	es	false	good	flat	Madrid	370	ronda Segovia, 35
30/11/2016 22:12	Arganzuela	404.085.905	-3.719.401	Imperial	1	true	1	false	115000	4107	flat	sale	1	28		1697502	Madrid	es	false	good	flat	Madrid	180	calle Juan Duque, 43
30/11/2016 22:16	Arganzuela	4.040.728	-372.134	Imperial	1	true	bj	true	62000	2067	flat	sale	1	30		35170967	Madrid	es	false	renew	flat	Madrid	200	calle Mármol
30/11/2016 22:16	Arganzuela	404.033.196	-37.231.245	Imperial	2	true	2	true	218000	2907	flat	sale	3	75		34050350	Madrid	es	false	good	flat	Madrid	537	calle mármol
30/11/2016 22:16	Arganzuela	404.076.958	-37.169.633	Imperial	2	true	4	true	265000	3681	flat	sale	3	72		34599151	Madrid	es	false	good	flat	Madrid	188	paseo imperial, 31
30/11/2016 22:16	Arganzuela	40.408.714	-37.212.697	Imperial	2	true	en	true	210000	1909	flat	sale	4	110		2030538	Madrid	es	false	renew	flat	Madrid	270	paseo Virgen del Puerto, 49
30/11/2016 22:16	Arganzuela	404.114.411	-37.190.144	Imperial	2	true	6	true	659000	4119	penthouse	sale	4	160		34542946	Madrid	es	false	good	flat	Madrid	493	paseo de la virgen del puerto
30/11/2016 22:16	Arganzuela	404.098.376	-37.204.696	Imperial	1	true	4	true	240000	2791	flat	sale	3	86	true	34784506	Madrid	es	false	good	flat	Madrid	339	calle Pizarra, 4
30/11/2016 22:16	Arganzuela	404.084.102	-37.164.891	Imperial	1	false	ss	true	185000	1968	flat	sale	1	94		34219763	Madrid	es	false	good	flat	Madrid	264	ronda de segovia, 20
30/11/2016 22:16	Arganzuela	40.407.151	-37.159.332	Imperial	1	true	2	true	260000	4906	flat	sale	1	53	true	29100750	Madrid	es	false	good	flat	Madrid	260	calle Gil Imón, 5
30/11/2016 22:16	Arganzuela	404.060.551	-3.716.532	Imperial	1	true	3	true	239000	2716	flat	sale	2	88	true	34883142	Madrid	es	false	good	flat	Madrid	233	ronda de Segovia
30/11/2016 22:16	Arganzuela	404.086.784	-37.209.935	Imperial	2	true	7	true	430000	3909	flat	sale	3	110		34283423	Madrid	es	false	good	flat	Madrid	251	paseo de la virgen del puerto, 49
30/11/2016 22:16	Arganzuela	40.405.764	-37.191.026	Imperial	1	true	3	true	239000	4193	flat	sale	1	57		394115	Madrid	es	false	good	flat	Madrid	137	calle Cobos de Segovia, 7
30/11/2016 22:28	Retiro	404.080.459	-36.864.053	Jerónimos	2	true		true	360000	3364	flat	sale	3	107		35081579	Madrid	es	false	renew	flat	Madrid	1357	calle agustín querol
30/11/2016 22:28	Arganzuela	404.019.637	-36.967.045	Palos de Moguer	2	true		true	488500	2997	flat	sale	3	163		34986888	Madrid	es	false		flat	Madrid	930	paseo de santa maría de la cabeza
30/11/2016 22:28	Retiro	404.038.421	-36.814.087	Pacífico	2	true	5	true	348000	3164	flat	sale	3	110		34775897	Madrid	es	false	good	flat	Madrid	1083	calle del Comercio, 2
30/11/2016 22:28	Retiro	404.037.783	-36.815.998	Pacífico	2	true	4	true	425000	3696	flat	sale	3	115		33959281	Madrid	es	false	good	flat	Madrid	1068	barrio Pacífico
30/11/2016 22:28	Retiro	404.032.641	-36.778.711	Pacífico	1	true	1	true	270000	2673	flat	sale	2	101		34688877	Madrid	es	false	good	flat	Madrid	1241	calle general velarde, 3
30/11/2016 22:28	Arganzuela	404.021.137	-37.028.162	Acacias	2	true	4	true	315000	2333	flat	sale	3	135		35062114	Madrid	es	false	good	flat	Madrid	1353	calle de Martín de Vargas
30/11/2016 22:28	Retiro	404.078.059	-36.784.302	Pacífico	1	true	5	true	315000	3750	flat	sale	2	84		30110715	Madrid	es	false	good	flat	Madrid	1588	barrio Pacífico
30/11/2016 22:28	Arganzuela	403.995.975	-36.962.095	Palos de Moguer	1	false	1	true	220000	3143	flat	sale	2	70		32880162	Madrid	es	false	good	flat	Madrid	729	calle ferrocarril
30/11/2016 22:28	Arganzuela	40.397.582	-36.867.635	Delicias	2	true	4	true	530000	3533	flat	sale	3	150	true	34662130	Madrid	es	false	good	flat	Madrid	258	calle estrella denebola
30/11/2016 22:28	Arganzuela	4.039.669	-368.316	Delicias	2	true	1	true	395000	3292	flat	sale	3	120	true	32723243	Madrid	es	false	good	flat	Madrid	500	barrio Delicias
30/11/2016 22:28	Arganzuela	404.033.118	-36.949.482	Palos de Moguer	2	true	2	true	495000	2565	flat	sale	4	193	true	35217969	Madrid	es	false	renew	flat	Madrid	956	plaza Luca de Tena
30/11/2016 22:28	Arganzuela	403.987.857	-36.995.873	Delicias	2	false		true	398000	4628	flat	sale	2	86		34461289	Madrid	es	false		flat	Madrid	948	barrio Delicias
30/11/2016 22:28	Arganzuela	404.030.673	-36.879.395	Palos de Moguer	1	true		true	252000	3000	flat	sale	3	84		33395412	Madrid	es	false	good	flat	Madrid	790	calle ancora
30/11/2016 22:28	Retiro	404.042.462	-36.828.548	Pacífico	2	true	5	true	455000	2917	flat	sale	3	156	true	28502864	Madrid	es	false	good	flat	Madrid	1054	travesía téllez
30/11/2016 22:28	Usera	403.909.017	-36.999.607	Moscardó	1	true	7	true	390000	3451	penthouse	sale	2	113		34733995	Madrid	es	false	good	flat	Madrid	1087	calle de Antonio López
30/11/2016 22:28	Arganzuela	40.400.482	-36.995.489	Palos de Moguer	1	false	5	true	155000	2870	flat	sale	2	54		35298673	Madrid	es	false	renew	flat	Madrid	1022	calle Canarias
30/11/2016 22:28	Arganzuela	403.838.248	-36.880.315	Legazpi	2	true	2	true	379000	3185	flat	sale	2	119	true	35183818	Madrid	es	false	good	flat	Madrid	1356	calle Embajadores
30/11/2016 22:28	Retiro	404.032.641	-36.778.711	Pacífico	1	true	1	true	270000	2673	flat	sale	2	101		34952806	Madrid	es	false	good	flat	Madrid	1241	GENERAL VELARDE, 3
30/11/2016 22:28	Retiro	404.019.071	-36.808.068	Pacífico	2	true	1	true	340000	3778	flat	sale	2	90	true	35289333	Madrid	es	false	good	flat	Madrid	955	TELLEZ, 58
30/11/2016 22:28	Arganzuela	403.981.635	-37.005.002	Chopera	1	true		true	278000	4877	penthouse	sale	1	57		35161574	Madrid	es	false	renew	flat	Madrid	1003	calle de jaime el conquistador
30/11/2016 22:28	Usera	403.902.315	-3.699.366	Moscardó	1	true	3	true	169000	2347	flat	sale	2	72		34545872	Madrid	es	false	renew	flat	Madrid	1087	calle de antonio lópez
30/11/2016 22:28	Retiro	404.059.744	-36.802.818	Pacífico	1	true	6	true	320000	3333	penthouse	sale	3	96		35122505	Madrid	es	false	good	flat	Madrid	1332	calle Granada
30/11/2016 22:28	Usera	403.867.067	-36.990.746	Almendrales	1	true		true	288000	2323	flat	sale	2	124	true	34973685	Madrid	es	false	good	flat	Madrid	1340	calle de antonio lópez
30/11/2016 22:28	Arganzuela	403.940.251	-36.925.431	Delicias	2	true	5	true	460000	4144	penthouse	sale	2	111	true	35018519	Madrid	es	false	good	flat	Madrid	371	bolivar
30/11/2016 22:28	Retiro	404.038.421	-36.814.087	Pacífico	1	true	4	true	225000	3125	flat	sale	1	72		35000611	Madrid	es	false	good	flat	Madrid	1083	calle del Comercio, 2
30/11/2016 22:28	Retiro	404.040.204	-36.807.023	Pacífico	2	true	2	true	410000	2733	flat	sale	4	150	true	33898142	Madrid	es	false	good	flat	Madrid	1135	avenida de la ciudad de barcelona, 134
30/11/2016 22:28	Retiro	404.064.042	-36.870.904	Jerónimos	3	true	4	true	480000	3077	flat	sale	5	156		35253862	Madrid	es	false	good	flat	Madrid	1168	paseo de la Reina Cristina
30/11/2016 22:28	Arganzuela	403.993.276	-36.980.068	Chopera	1	true	6	true	215000	2867	flat	sale	3	75		35267924	Madrid	es	false	renew	flat	Madrid	847	calle Fernando Poo
30/11/2016 22:28	Arganzuela	40.388.738	-36.883.599	Legazpi	2	true	6	true	625000	5342	penthouse	sale	2	117	true	35218015	Madrid	es	false	good	flat	Madrid	809	antracita
30/11/2016 22:28	Arganzuela	404.043.703	-36.916.082	Palos de Moguer	2	true	3	true	330000	3084	flat	sale	3	107		34874759	Madrid	es	false	good	flat	Madrid	956	calle Rafael de Riego
30/11/2016 22:28	Arganzuela	404.044.709	-36.973.364	Palos de Moguer	3	true	3	true	382000	1949	flat	sale	4	196		35254927	Madrid	es	false	renew	flat	Madrid	1177	paseo de Santa María de la Cabeza
30/11/2016 22:28	Arganzuela	403.988.359	-36.982.819	Delicias	1	true	1	true	239900	2696	flat	sale	3	89		35257378	Madrid	es	false	good	flat	Madrid	846	calle de Embajadores
30/11/2016 22:28	Arganzuela	40.388.064	-36.901.007	Legazpi	2	true	3	true	386400	4600	flat	sale	2	84	true	35268544	Madrid	es	false	good	flat	Madrid	887	calle del Bronce, 30
30/11/2016 22:28	Arganzuela	403.965.178	-36.939.666	Delicias	1	true	4	true	210000	2800	flat	sale	2	75		34706356	Madrid	es	false	good	flat	Madrid	424	calle de Cáceres
30/11/2016 22:28	Retiro	404.052.042	-36.830.904	Jerónimos	2	true	en	true	330000	2444	flat	sale	4	135		33581113	Madrid	es	false	renew	flat	Madrid	1139	paseo reina cristina
30/11/2016 22:28	Arganzuela	403.888.564	-36.902.624	Legazpi	2	true	2	true	799000	4842	flat	sale	4	165	true	32822459	Madrid	es	false	good	flat	Madrid	801	calle rodio
30/11/2016 22:28	Usera	403.879.523	-3.698.739	Almendrales	2	true	14	true	250000	1799	flat	sale	4	139	true	33530594	Madrid	es	false	good	flat	Madrid	1216	calle de antonio lópez, 149
30/11/2016 22:28	Arganzuela	404.063.709	-36.973.364	Palos de Moguer	3	true	5	true	450000	2632	flat	sale	4	171	true	34843765	Madrid	es	false	renew	flat	Madrid	1352	paseo Santa Maria de la Cabeza
30/11/2016 22:28	Arganzuela	40.405.093	-36.977.193	Palos de Moguer	3	true	3	true	495000	2705	flat	sale	5	183	true	34758949	Madrid	es	false	good	flat	Madrid	1251	calle Marqués de la Valdavia
30/11/2016 22:28	Arganzuela	40.404.292	-36.941.993	Palos de Moguer	1	false	bj	true	146900	2099	flat	sale	2	70		35042422	Madrid	es	false	good	flat	Madrid	1021	calle delicias, 13
30/11/2016 22:28	Retiro	404.054.911	-36.830.356	Pacífico	2	true	4	true	370000	3364	flat	sale	3	110	true	35018242	Madrid	es	false	good	flat	Madrid	1169	barrio Pacífico
30/11/2016 22:28	Arganzuela	403.951.019	-36.898.767	Delicias	1	true		true	299000	3738	flat	sale	2	80	true	34139097	Madrid	es	false	good	flat	Madrid	124	calle párroco eusebio cuenca
30/11/2016 22:28	Arganzuela	403.873.213	-36.928.896	Legazpi	2	true	1	true	380000	3193	flat	sale	3	119	true	30378296	Madrid	es	true		flat	Madrid	1019	calle Ricardo Goizueta, 7
30/11/2016 22:28	Retiro	40.404.344	-3.679.551	Pacífico	1	false	2	true	190000	3800	flat	sale	1	50		33701102	Madrid	es	false	good	flat	Madrid	1225	narciso serra, 5
30/11/2016 22:28	Arganzuela	404.008.623	-36.890.246	Palos de Moguer	1	false	bj	false	96000	2667	flat	sale	1	36		34137081	Madrid	es	false	good	flat	Madrid	540	general lacy
30/11/2016 22:28	Arganzuela	404.029.193	-36.990.191	Palos de Moguer	1	false	bj	true	223500	3104	studio	sale	0	72	true	34006284	Madrid	es	false	good	flat	Madrid	1145	barrio Palos de Moguer
30/11/2016 22:28	Arganzuela	403.965.305	-36.968.224	Delicias	1	false	4	false	145000	3625	flat	sale	2	40		35068154	Madrid	es	false	good	flat	Madrid	665	calle Cáceres
30/11/2016 22:28	Arganzuela	404.025.509	-3.693.565	Palos de Moguer	2	true	3	true	437900	2654	flat	sale	4	165		35048101	Madrid	es	false	good	flat	Madrid	824	paseo de las Delicias, 51
30/11/2016 22:28	Arganzuela	4.039.709	-367.916	Delicias	2	true	1	true	395000	3873	flat	sale	2	102	true	34896225	Madrid	es	false	good	flat	Madrid	842	mendez Alvaro
30/11/2016 22:28	Retiro	404.061.129	-36.815.086	Pacífico	2	true	6	true	435000	3816	flat	sale	4	114		34835115	Madrid	es	false	good	flat	Madrid	1291	calle de Téllez
30/11/2016 22:28	Arganzuela	4.039.362	-367.851	Legazpi	2	true	2	true	475000	3992	flat	sale	3	119	true	34085156	Madrid	es	false	good	flat	Madrid	926	calle nereida
30/11/2016 22:28	Arganzuela	403.968.295	-36.848.864	Delicias	2	true	bj	true	480000	3429	flat	sale	4	140		34886242	Madrid	es	false	good	flat	Madrid	360	barrio Delicias
30/11/2016 22:28	Arganzuela	403.934.437	-3.686.598	Delicias	2	true	6	true	299000	3738	duplex	sale	1	80	true	35029666	Madrid	es	false	good	flat	Madrid	349	estrella de Nebola
30/11/2016 22:28	Arganzuela	403.966.408	-36.967.363	Chopera	1	true	4	false	134900	3550	flat	sale	2	38		34709020	Madrid	es	false	good	flat	Madrid	658	calle de Embajadores, 156
30/11/2016 22:28	Arganzuela	404.006.338	-36.949.878	Delicias	2	true	2	true	299000	3477	flat	sale	3	86		34775418	Madrid	es	false	good	flat	Madrid	722	ferrocarril, 7
30/11/2016 22:28	Arganzuela	404.007.534	-36.922.927	Palos de Moguer	1	false	1	false	114000	2714	flat	sale	2	42		35172983	Madrid	es	false	renew	flat	Madrid	597	calle Ancora
30/11/2016 22:28	Arganzuela	40.395.446	-37.009.852	Chopera	1	true	1	true	229900	2395	flat	sale	3	96		34984523	Madrid	es	false	good	flat	Madrid	1016	paseo de Santa María de la Cabeza
30/11/2016 22:28	Arganzuela	404.031.537	-37.019.887	Palos de Moguer	1	true	4	true	280000	4516	flat	sale	2	62		34912805	Madrid	es	false	good	flat	Madrid	1357	cardenal solis
30/11/2016 22:28	Arganzuela	403.822.756	-3.685.948	Legazpi	2	true	1	true	350000	3043	flat	sale	3	115	true	33575652	Madrid	es	false	good	flat	Madrid	1547	calle puerto de la cruz verde
30/11/2016 22:28	Retiro	404.024	-36.770.899	Pacífico	1	true	1	true	230000	3898	flat	sale	2	59		35046464	Madrid	es	false	good	flat	Madrid	1234	calle Granada
30/11/2016 22:28	Arganzuela	404.019.274	-37.004.458	Acacias	1	false	2	false	93000	3577	flat	sale	1	26		34837015	Madrid	es	false	good	flat	Madrid	1172	labrador
30/11/2016 22:28	Retiro	404.030.148	-36.739.686	Pacífico	1	false	1	true	290000	3222	flat	sale	3	90	true	34935018	Madrid	es	false	good	flat	Madrid	1492	barrio Pacífico
30/11/2016 22:28	Arganzuela	404.072.688	-36.943.032	Palos de Moguer	1	true	1	true	278000	3707	flat	sale	2	75	true	34968455	Madrid	es	false	good	flat	Madrid	1331	calle Tortosa,
30/11/2016 22:28	Retiro	404.003.901	-36.759.539	Pacífico	1	false	7	true	220000	3188	flat	sale	2	69		35288135	Madrid	es	false	renew	flat	Madrid	1207	barrio Pacífico
30/11/2016 22:28	Retiro	404.064	-36.763.821	Pacífico	3	true	4	true	625000	2626	duplex	sale	4	238	true	35063260	Madrid	es	false	good	flat	Madrid	1574	calle de Granada
30/11/2016 22:28	Arganzuela	404.017.647	-36.918.411	Palos de Moguer	1	true		false	199000	4146	flat	sale	1	48		34863795	Madrid	es	false	good	flat	Madrid	684	calle ancora
30/11/2016 22:28	Arganzuela	403.942.482	-36.955.113	Chopera	1	false	2	true	130000	2600	flat	sale	1	50		32521006	Madrid	es	false	good	flat	Madrid	584	guillermo de osma, 2
30/11/2016 22:28	Arganzuela	40.403.228	-37.032.918	Acacias	2	true	5	true	450000	5000	penthouse	sale	2	90	true	34879945	Madrid	es	false	good	flat	Madrid	1452	barrio Acacias
30/11/2016 22:28	Arganzuela	403.996.914	-36.979.846	Palos de Moguer	1	false	1	true	147000	2450	flat	sale	2	60		34105601	Madrid	es	false	good	flat	Madrid	864	calle tarragona
30/11/2016 22:28	Arganzuela	404.012.027	-36.966.756	Palos de Moguer	1	false	2	false	140000	3684	flat	sale	2	38		34979531	Madrid	es	false	good	flat	Madrid	870	calle Ferrocarril
30/11/2016 22:28	Arganzuela	403.997	-369.751	Chopera	2	true	1	true	190000	2159	flat	sale	2	88		34182709	Madrid	es	false	renew	flat	Madrid	829	calle fernando poo
30/11/2016 22:28	Arganzuela	403.997.305	-36.939.224	Delicias	1	false	4	false	120000	3000	flat	sale	1	40		30768637	Madrid	es	false	good	flat	Madrid	588	calle de caceres
30/11/2016 22:28	Retiro	404.020.471	-36.793.027	Pacífico	1	false	3	true	230000	3433	flat	sale	2	67		35228367	Madrid	es	false	good	flat	Madrid	1061	barrio Pacífico
30/11/2016 22:28	Arganzuela	404.022.253	-36.879.129	Palos de Moguer	1	false	4	true	109900	3140	flat	sale	2	35		35030980	Madrid	es	false	renew	flat	Madrid	698	pasaje Áncora
30/11/2016 22:28	Arganzuela	403.982.378	-37.008.952	Acacias	1	true	6	true	220000	3014	flat	sale	3	73		35070508	Madrid	es	false	renew	flat	Madrid	1037	barrio Acacias
30/11/2016 22:28	Arganzuela	403.980.528	-37.000.931	Chopera	2	true	5	true	185000	2229	flat	sale	4	83		35100131	Madrid	es	false	good	flat	Madrid	966	calle de Torres Miranda, 17
30/11/2016 22:28	Arganzuela	40.396.975	-36.942.034	Delicias	2	true	2	false	199900	3173	flat	sale	2	63		34612002	Madrid	es	false	good	flat	Madrid	453	paseo delicias, 79
30/11/2016 22:28	Arganzuela	403.988.851	-37.001.414	Chopera	2	true	5	true	310000	3780	flat	sale	3	82		34752839	Madrid	es	false	good	flat	Madrid	996	calle de Cáceres, 49
30/11/2016 22:28	Arganzuela	404.014.056	-37.003.679	Chopera	2	true	7	true	300000	2000	flat	sale	4	150		33746554	Madrid	es	false	good	flat	Madrid	1134	calle fernando poo
30/11/2016 22:28	Retiro	404.018.573	-36.751.473	Pacífico	1	true	1	true	262500	2323	flat	sale	4	113		34412018	Madrid	es	false	good	flat	Madrid	1341	avenida ciudad de barcelona
30/11/2016 22:28	Arganzuela	403.983.519	-3.701.808	Chopera	2	true	2	true	230000	2556	flat	sale	3	90		34917336	Madrid	es	false	good	flat	Madrid	1115	calle fernando poo
30/11/2016 22:28	Arganzuela	403.943.445	-36.962.709	Delicias	2	true	2	true	285000	4071	flat	sale	3	70		35217057	Madrid	es	false	good	flat	Madrid	642	barrio Delicias
30/11/2016 22:28	Arganzuela	403.957.173	-36.823.699	Delicias	2	true	3	true	360000	3462	flat	sale	3	104	true	1865067	Madrid	es	false	good	flat	Madrid	562	oriana, 21
30/11/2016 22:28	Arganzuela	403.908.562	-36.913.623	Legazpi	3	true	1	true	725000	4265	flat	sale	4	170	true	31142063	Madrid	es	false	good	flat	Madrid	605	calle rodio, 4
30/11/2016 22:28	Arganzuela	404.025.949	-36.916.001	Palos de Moguer	1	false	bj	true	98000	2390	flat	sale	2	41		34672771	Madrid	es	false	good	flat	Madrid	765	paseo de las delicias
30/11/2016 22:28	Arganzuela	4.038.675	-368.961	Legazpi	2	true	5	true	325000	2955	flat	sale	3	110		35196141	Madrid	es	false	good	flat	Madrid	1029	barrio Legazpi
30/11/2016 22:28	Arganzuela	403.963.445	-36.951.709	Delicias	1	false	4	true	150000	3659	flat	sale	1	41		33063296	Madrid	es	false	good	flat	Madrid	523	calle divino valles, 6
30/11/2016 22:28	Retiro	404.056.744	-36.751.255	Pacífico	2	false	2	true	365000	2808	flat	sale	3	130		34340086	Madrid	es	false	good	flat	Madrid	1592	calle de granada
30/11/2016 22:28	Arganzuela	404.010.668	-36.911.097	Palos de Moguer	1	true	3	true	225000	3214	flat	sale	2	70		35201303	Madrid	es	false	good	flat	Madrid	591	calle del general lacy, 50
30/11/2016 22:28	Arganzuela	403.890.374	-36.942.793	Legazpi	1	true	5	true	190000	3958	penthouse	sale	0	48	true	31031825	Madrid	es	false	good	flat	Madrid	893	calle Algete, 2
30/11/2016 22:28	Retiro	404.088.346	-36.844.559	Jerónimos	1	true	st	true	225000	3462	flat	sale	1	65		34839301	Madrid	es	false	good	flat	Madrid	1478	barrio Jerónimos
